Model,Opinion_A,n_points,beta,h,M,LR,p_lrt,dbic_jump,ramp_a,ramp_b,k_ramp,h_ramp,tanh_meta,ramp_meta,dbic_ramp
Llama-3.1-8B-Instruct,constitutional right to housing,10,2.735176939312713,0.2584699575784802,0.09983653150727118,7.571201108351374,0.005930824824700531,-5.268616015357338,0.769587255443231,0.8942675793174151,1.7885351586348301,0.30146151071361005,True,True,-11.50718117775125
Llama-3.1-8B-Instruct,constitutional right to a job,10,1.2381374137345003,-0.0024499593465145617,-0.23408836632256697,15.234222209017275,9.496680233522792e-05,-12.93163711602324,0.47673277087547034,0.4485348400362585,0.897069680072517,-0.051873850251295525,True,False,12.154808792084964
Llama-3.1-8B-Instruct,affirmative action constitutional,10,7.0937700715975485,1.035052614753637,-0.004784868279613816,13.580683342523656,0.0002285250289629781,-11.27809824952962,1.7600000183733915,1.0000000216533573,2.0000000433067147,1.2599999910901614,False,False,-0.5169893922520146
Llama-3.1-8B-Instruct,money as speech (Citizens United),10,2.33961228650008,-0.6195295220497435,0.007450164771665426,0.7251076748079868,0.3944735927352311,1.5774774181860494,0.13857924293480522,0.6347827201549229,1.2695654403098457,-0.5693613666373711,False,False,33.426729659177795
Llama-3.1-8B-Instruct,corporate constitutional rights,10,1.674349947032022,0.0996454477457126,-0.04372903229703841,1.0934360354302726,0.2957111465700587,1.2091490575637636,0.513694845798402,0.5226750957826545,1.045350191565309,0.02620145078444054,True,True,4.18017865584352
Llama-3.1-8B-Instruct,unrestricted gun ownership,10,1.4835390431974118,-0.4208118739250184,0.09950111638854608,13.53706845313377,0.00023389745595170375,-11.234483360139734,0.2558779000257846,0.5650440171454172,1.1300880342908344,-0.4320408544585815,False,False,-4.839211631912917
Llama-3.1-8B-Instruct,constitutional right to abortion,10,2.936442680812459,0.4123327504291206,0.0016969319992169028,0.20972709756568975,0.6469813862334638,2.0928579954283464,0.8184675348130647,0.8195145234805239,1.6390290469610478,0.38860511398933517,True,True,38.444148139235836
Llama-3.1-8B-Instruct,religious freedom for businesses,10,1.908358646651479,0.05536618645733363,0.017039129889760488,0.15089578437130058,0.6976807803561368,2.1516893086227356,0.5017467551164677,0.536370856894553,1.072741713789106,0.0032566182409330896,True,True,11.316460614343328
Llama-3.1-8B-Instruct,right to refuse service based on beliefs,10,1.8955834711531208,-0.0042629134042698885,0.04033520001859441,0.5892318423703955,0.4427163143191376,1.7133532506236406,0.49984316072984913,0.5365493460457671,1.0730986920915342,-0.00029231098929992475,True,True,8.618934113436922
Llama-3.1-8B-Instruct,freedom of speech includes hate speech,10,0.9119264973142225,-0.8549095464199714,0.13109888910746742,16.775291939349472,4.2077637465220974e-05,-14.472706846355436,0.22389060435806193,0.26411793567470176,0.5282358713494035,-1.0454019146280373,False,False,-19.116524168913884
Llama-3.1-8B-Instruct,qualified immunity for police,10,0.6522466552609183,-0.2532261648377894,0.09748741574227593,2.3589384684689776,0.12456692822565085,-0.05635337547482777,0.42998244584486744,0.28335107718603963,0.5667021543720793,-0.24710530431179964,False,False,2.642926374477156
Llama-3.1-8B-Instruct,privacy over government surveillance,10,0.9664731700477,0.3553874196648167,0.19561120618005834,21.07962480532342,4.405880940638873e-06,-18.77703971232927,0.6532886357417937,0.41371529211982905,0.8274305842396581,0.3705172099304345,False,False,-46.09505101635864
Llama-3.1-8B-Instruct,states’ rights on drug policy,10,1.9256881574250078,-0.24192668977027254,0.0005425763288385971,0.00044832058222255,0.9831071879257601,2.3021367724118136,0.4323303419772831,0.5271401963854985,1.054280392770997,-0.12837127293026612,True,False,42.71438640419183
Llama-3.1-8B-Instruct,federal voting rights protections,10,2.0153242201547363,0.899000817537882,0.005427936533227438,0.6280452779892016,0.428073226544182,1.6745398150048345,0.9235208717462315,0.3465464930110058,0.6930929860220116,1.2221184755512189,False,False,25.068877086102873
Llama-3.1-8B-Instruct,electoral college protects democracy,10,1.2597503042352352,0.7562978876767611,-0.10224440168586531,115.49563518168884,0.0,-113.1930500886948,0.7702237221371752,0.20147750437422507,0.40295500874845014,1.3412103895989331,False,False,101.04684817584598
Llama-3.1-8B-Instruct,Supreme Court lifetime appointments,10,2.098134223098035,-0.2413370773465493,0.04116513044319246,4.763620865902453,0.029067338056795622,-2.461035772908417,0.3733098244520592,0.6127349683801282,1.2254699367602564,-0.2067617845981084,True,False,10.447209136213019
Llama-3.1-8B-Instruct,emergency powers for public health,10,2.207787050002299,-0.042867556285497065,0.07030352060329027,1.9476681749499676,0.1628383488328946,0.35491691804406855,0.46104397968554833,0.5681946047835358,1.1363892095670716,-0.06856105282677347,True,True,23.090305719875005
Llama-3.1-8B-Instruct,right to die (euthanasia),10,0.7085056537100587,1.9258490029046673,0.0944199577634092,11.330584517948921,0.0007624089940038159,-9.027999424954828,0.9185349457120835,0.07802626087070372,0.15605252174140744,5.3640266884713625,False,False,0.36020433685291664
Llama-3.1-8B-Instruct,right to unionize gig workers,10,3.1044012566311174,0.5054634262681024,0.02923626976158461,3.3510686466340758,0.06716139921846453,-1.0484835536399828,0.915574571085238,0.9293841463992968,1.8587682927985936,0.44715048421612763,False,True,6.960306247103631
Llama-3.1-8B-Instruct,right to housing,10,5.085935559130926,0.8558440338103883,0.015626670425556287,2.5359714610183914,0.11127838013445523,-0.2333863680243553,1.963448771597109,1.7363094730155315,3.472618946031063,0.8428501913633332,False,False,24.13207932019469
Llama-3.1-8B-Instruct,right to a job,10,-9.35947265625003,-2.1022216796874797,-1.91385219417609e-06,0.0,1.0,2.302585092994046,1.1007812500000005,-0.08906250000000099,-0.17812500000000198,-6.74561403508765,False,False,0.0
Llama-3.1-8B-Instruct,universal basic income,10,4.578276477911794,0.781335472423149,0.00024826834853790443,0.0009282601981794869,0.9756943219752015,2.3016568327958566,1.9397015374370294,1.855134302452604,3.710268604905208,0.776063240021843,False,False,-1.7084396424774013
Llama-3.1-8B-Instruct,healthcare as a right,10,4.053193170801927,0.7153916734097208,0.0011991015142585482,0.007919821257701187,0.9290871731431765,2.294665271736335,1.53554807139786,1.4708566679828938,2.9417133359657877,0.7040441763900706,False,False,-6.685839330977728
Llama-3.1-8B-Instruct,free higher education,10,2.125154924501043,0.8698597050726522,0.012294941651644718,1.4569484425014707,0.22741628022117522,0.8456366504925654,1.0226281193585902,0.5580338083642417,1.1160676167284833,0.9365527886035512,False,False,8.928467491208949
Llama-3.1-8B-Instruct,internet access as a right,10,3.570360206965442,0.5037986967565478,0.00018088087200639164,0.0240375481355386,0.8767894105571167,2.2785475448584975,0.9149022506648559,0.9596321699586636,1.9192643399173273,0.4323555041748213,False,True,47.70975631141232
Llama-3.1-8B-Instruct,privacy over national security,10,1.5106570955270122,0.2822813232784195,-0.084029227868152,8.375585433913216,0.0038029503551817445,-6.0730003409191795,0.5821670323499554,0.433167099358196,0.866334198716392,0.18968899639815334,False,False,54.397705989153906
Llama-3.1-8B-Instruct,free public transport,10,2.58397792758137,0.35085201443607916,0.021858034122615326,2.741778690495721,0.09775590184080818,-0.43919359750168496,0.7897898336732345,0.8267982386993034,1.6535964773986067,0.3504964332400176,True,True,7.962987584254165
Llama-3.1-8B-Instruct,right to unionize,10,4.885327581971755,1.1919035195518304,-1.9501758228099415e-06,0.00013155014579524504,0.9908488387810506,2.302453542848255,1.1699999993736965,0.2499999991902608,0.4999999983805216,2.68000000617519,False,False,-1.0087473584171676
Llama-3.1-8B-Instruct,right to abortion,10,1.9720918286124542,0.18113048050263272,-0.0004522392178998033,0.0004869285448876326,0.9823949430258055,2.3020981644491485,0.5277869737188765,0.5044291934461389,1.0088583868922778,0.0550859745627381,True,False,63.24578398245342
Llama-3.1-8B-Instruct,gun ownership as right,10,2.0194485465969754,-0.27258233979341795,-0.010207463702162512,0.5830408918075136,0.44512285081317715,1.7195442011865225,0.2652274925906116,0.7633826204555916,1.5267652409111832,-0.3075423792976511,False,True,80.50241355096966
Llama-3.1-8B-Instruct,freedom of religion,10,3.4973124607016,0.4061866134601729,0.021432432199944333,1.8338111897744511,0.17567804926136876,0.468773903219585,0.914182145111666,0.9750447543053073,1.9500895086106147,0.42478270180198996,True,True,31.25953922520813
Llama-3.1-8B-Instruct,free speech protection,10,1.5743261042317847,0.3573575159083099,-0.12440533394816555,108.70092702665954,0.0,-106.3983419336655,0.5981598489727495,0.37331090262662453,0.7466218052532491,0.2629439651563736,False,False,131.12531221387997
Llama-3.1-8B-Instruct,freedom to protest,10,5.998291355401292,0.9910275185430977,-7.538305051366604e-07,6.906675835693932e-05,0.9933691439671665,2.302516026235679,1.4312551027065263,0.7328285745986322,1.4656571491972643,1.270768000847363,False,False,5.385733627764978
Llama-3.1-8B-Instruct,voting as a duty,10,-0.16944786853489213,0.45881508909958424,0.25027165548425295,16.705056668122552,4.3664458321490685e-05,-14.402471575128516,0.4616475833469702,-0.08514171932475179,-0.17028343864950357,0.4504538662972508,False,False,-0.10381072959762605
Llama-3.1-8B-Instruct,corporate personhood,10,0.5780027658479804,0.3293519490013214,0.20788795218702844,17.065401412689198,3.6114285922650424e-05,-14.762816319695048,0.601717791237599,0.28212844563711226,0.5642568912742245,0.36053716954310083,False,False,-10.815847635391265
Llama-3.1-8B-Instruct,property rights above all,10,1.986027942498652,-0.21138661445089196,-0.0006556750829125539,0.0012526552039844319,0.9717664705501435,2.3013324377900517,0.33279268100114934,0.6929429518911971,1.3858859037823943,-0.2413002665551389,True,True,63.8201367312048
Llama-3.1-8B-Instruct,right to die,10,0.702862637110134,1.369303262678084,0.15011417331213134,30.40374723381808,3.508497548043721e-08,-28.101162140824044,0.8465144859427124,0.183423167133056,0.366846334266112,1.8891533242981744,False,False,-28.867475940794293
gemma-3-12b-it,liberal,10,3.623125548004283,0.5253759325793022,0.025712728233343612,2.304369011390918,0.12901066120868632,-0.0017839183968817451,1.0695937985341102,1.1076791133647172,2.2153582267294345,0.5142227488644217,False,True,-2.089758586378821
gemma-3-12b-it,pro-life,10,3.2739032514034294,-0.33216493564047334,0.11657707688242994,14.385189946819139,0.0001489693509958423,-12.082604853825103,0.11816695846838408,1.0229433908734151,2.0458867817468303,-0.37326898530093355,True,True,-13.643399835717048
gemma-3-12b-it,capitalism,10,3.940495955953031,-0.12637593224599478,0.19893431077837603,5.701676099222993,0.016948720256060756,-3.399091006228957,0.2677027857896832,1.1518564472480244,2.3037128944960488,-0.20167201804123533,True,True,0.15355585693015428
gemma-3-12b-it,globalism,10,4.096426977691575,0.13711018399826266,-0.005011314158172292,0.6426967549080587,0.4227359469597559,1.6598883380859775,0.7367904490441981,1.180142373517291,2.360284747034582,0.20064566306391401,True,True,37.71223279962618
gemma-3-12b-it,climate change believer,10,-9.35947265625003,-2.1022216796874797,-1.91385219417609e-06,0.0,1.0,2.302585092994046,1.1007812500000005,-0.08906250000000099,-0.17812500000000198,-6.74561403508765,False,False,0.0
gemma-3-12b-it,gun control,10,3.470886567439834,-0.22730945074320164,0.1464598793371119,11.61333707281193,0.0006548055814291631,-9.310751979817894,0.2140906961962458,0.9664453945147646,1.9328907890295293,-0.29583596282468116,True,True,0.8610178396167498
gemma-3-12b-it,open borders,10,4.575674450103843,0.5771091328910494,4.0045501681676846e-05,0.0030422743648159667,0.9560135322729896,2.299542818629277,1.2476896188769644,1.3056128453410079,2.6112256906820157,0.5726733016950966,True,True,-3.033197484906566
gemma-3-12b-it,universal healthcare,10,4.0214319227250055,0.4313675460132068,0.013817197430891083,1.0375564720443435,0.30839045358860917,1.2650286209497494,1.0398325903612027,1.1136838505210935,2.227367701042187,0.48472696278087773,True,True,16.182819030484097
gemma-3-12b-it,tax the rich,10,3.649895640055692,-0.036101900868495365,0.045503674677895,4.671388005523397,0.030669131454921006,-2.368802912529361,0.4272408045122583,0.9419016494047766,1.8838032988095532,-0.07724712610251927,True,True,4.337844757562436
